Measurement time,FCAS Event (%),Full Charge Energy (kWh),Nominal Energy (kWh),Expected Energy (kWh),Charge P Max (kW),Discharge P Max (kW),Available Blocks,3 Phase Voltage (V),3 Phase Current (A),3 Phase Power (kW),3 Phase Reactive Power (kVAr),3 Phase Apparent Power (kVA),Power Factor,Frequency (Hz),Real Energy Imported (kWh),Real Energy Exported (kWh),Reactive Energy Imported (kVArh),Reactive Energy Exported (kVArh),Apparent Energy (kVAh),Energy Price ($/MWh),Raise 6sec Price ($/MWh),Raise 60sec Price ($/MWh),Raise 5min Price ($/MWh)
2022-01-27T15:10:00+10:00,0%,1025.84,18.052,2.347,,,,241.75,8.27,0.36245,-5841.69,5.85829,0.06,50.02,1685522.816,1448859.52,11972.704,281147.808,1823070.464,197.59,1.95,4.95,0.75
2022-01-27T15:15:00+10:00,0%,1025.84,18.052,2.216,,,,242.02,8.29,0.36269999999999997,-5858.29,5.87412,0.06,50.03,1685522.816,1448859.52,11972.704,281148.32,1823070.976,197.59,1.95,7.73,0.99
2022-01-27T15:20:00+10:00,0%,1025.84,18.052,2.233,,,,242.08,8.28,0.36307,-5858.4,5.86682,0.06,50.01,1685522.816,1448859.52,11972.704,281148.8,1823071.488,280.72,1.94,4.89,0.8
2022-01-27T15:25:00+10:00,0%,1025.84,18.052,2.318,,,,242.2,8.28,0.36254000000000003,-5861.43,5.8757399999999995,0.06,50,1685522.816,1448859.52,11972.704,281149.28,1823072,280.72,2,8.9,1.7
2022-01-27T15:30:00+10:00,0%,1025.84,18.052,2.344,,,,242.25,8.27,0.36227,-5854.66,5.86696,0.06,49.97,1685522.944,1448859.52,11972.704,281149.792,1823072.512,197.59,1.94,3.21,0.95
2022-01-27T15:35:00+10:00,0%,1025.84,18.052,2.366,,,,242.2,8.28,0.36217,-5858.82,5.87057,0.06,49.98,1685522.944,1448859.52,11972.704,281150.272,1823072.896,280.72,1.94,2,0.8
2022-01-27T15:40:00+10:00,0%,1025.84,18.052,2.385,,,,242.04,8.28,0.36222000000000004,-5851.96,5.86029,0.06,49.98,1685522.944,1448859.52,11972.704,281150.752,1823073.408,280.72,1.6,1.73,0.68
2022-01-27T15:45:00+10:00,0%,1025.84,18.052,2.342,,,,241.93,8.27,0.36222000000000004,-5846.02,5.86058,0.06,49.98,1685522.944,1448859.52,11972.704,281151.264,1823073.92,300.1,1.45,1.73,0.75
2022-01-27T15:50:00+10:00,0%,1025.84,18.052,2.43,,,,242.14,8.29,0.36217,-5861.28,5.872,0.06,50.02,1685523.072,1448859.52,11972.704,281151.712,1823074.432,300.1,1.45,1.73,0.72
2022-01-27T15:55:00+10:00,0%,1025.84,18.052,2.514,,,,242.43,8.3,0.34358,-5869.77,5.8788800000000005,0.06,50,1685523.072,1448859.52,11972.704,281152.224,1823074.816,197.59,1.45,1.73,0.75
2022-01-27T16:00:00+10:00,0%,1025.847,18.053,2.729,,,,242.46,8.3,0.36223,-5872.11,5.88422,0.06,50,1685523.072,1448859.52,11972.704,281152.704,1823075.328,104.73,1,1.7,0.5
2022-01-27T16:05:00+10:00,0%,1025.847,18.053,2.752,,,,242.75,13.83,0.56864,-9851.88,9.83748,0.05,49.98,1685523.072,1448859.52,11972.704,281153.184,1823075.84,99.2,1.48,2,0.5
2022-01-27T16:10:00+10:00,0%,1025.856,18.048,2.762,,,,242.8,17.75,0.6194700000000001,-12578.2,12.63887,0.05,50.02,1685523.2,1448859.52,11972.704,281153.984,1823076.608,98.99,1.48,1.73,0.49
2022-01-27T16:15:00+10:00,0%,1025.856,18.039,2.79,,,,242.84,17.71,0.68902,-12494.21,12.460139999999999,0.06,50.03,1685523.2,1448859.52,11972.704,281155.072,1823077.76,93.15,1.5,2,0.46
2022-01-27T16:20:00+10:00,0%,1025.856,18.035,2.82,,,,242.98,12.05,0.55603,-8349.73,8.31657,0.06,49.99,1685523.2,1448859.52,11972.704,281156.096,1823078.784,93.15,1.48,2,0.49
2022-01-27T16:25:00+10:00,0%,1025.856,18.035,2.837,,,,243.06,8.31,0.36389,-5900.08,5.91471,0.06,49.99,1685523.328,1448859.52,11972.704,281156.8,1823079.552,93.15,1.48,2.43,0.49
2022-01-27T16:30:00+10:00,0%,1025.856,18.035,2.692,,,,243.11,12.55,0.3659,-8910.43,8.93775,0.05,50,1685523.328,1448859.52,11972.704,281157.28,1823079.936,81.63,1.94,2.78,0.49
2022-01-27T16:35:00+10:00,0%,1025.856,18.021,2.849,,,,243.22,17.32,0.89523,-12158.43,12.02585,0.07,49.97,1685523.328,1448859.52,11972.704,281158.048,1823080.704,93.15,1.95,2.78,0.49
2022-01-27T16:40:00+10:00,0%,1025.857,18.018,3.011,,,,243.07,8.31,0.36002,-5901.72,5.91171,0.06,49.98,1685523.456,1448859.52,11972.704,281159.072,1823081.728,93.2,1.95,1.95,0.35
2022-01-27T16:45:00+10:00,0%,1025.857,18.018,3.026,,,,243.09,8.31,0.36322000000000004,-5903.69,5.9167700000000005,0.06,49.99,1685523.456,1448859.52,11972.704,281159.52,1823082.24,118.57,2.95,4.49,0.5
2022-01-27T16:50:00+10:00,0%,1025.857,18.018,3.04,,,,243.12,8.32,0.363,-5903.89,5.91641,0.06,50.01,1685523.456,1448859.52,11972.704,281160.032,1823082.752,118.57,2.95,3.08,0.49
2022-01-27T16:55:00+10:00,0%,1025.857,18.018,3.057,,,,243.17,8.32,0.35135,-5907.37,5.91986,0.06,50.01,1685523.584,1448859.52,11972.704,281160.512,1823083.136,110.05,2.95,2.78,0.49
2022-01-27T17:00:00+10:00,0%,1025.857,18.01,2.915,,,,243.46,12.01,0.44373,-8610.62,8.491850000000001,0.05,50.03,1685523.584,1448859.52,11972.704,281161.024,1823083.776,118.73,2.5,3.08,0.49
2022-01-27T17:05:00+10:00,0%,1025.857,17.997,2.98,,,,243.71,17.21,0.84533,-12255.06,12.06432,0.07,50.01,1685523.584,1448859.52,11972.704,281161.696,1823084.416,118.57,2,2.78,0.35
2022-01-27T17:10:00+10:00,0%,1025.857,17.992,3.078,,,,243.57,8.34,0.36022000000000004,-5923.56,5.93579,0.06,49.98,1685523.712,1448859.52,11972.704,281162.72,1823085.312,118.57,2.5,3.08,0.49
2022-01-27T17:15:00+10:00,0%,1025.857,17.992,3.093,,,,243.46,8.34,0.3634,-5919.83,5.93523,0.06,49.99,1685523.712,1448859.52,11972.704,281163.2,1823085.824,126.99,2.95,3.08,0.49
2022-01-27T17:20:00+10:00,0%,1025.857,17.992,3.104,,,,243.28,8.32,0.36263999999999996,-5911.45,5.92431,0.06,50,1685523.712,1448859.52,11972.704,281163.712,1823086.336,119.2,2.95,2.78,0.49
2022-01-27T17:25:00+10:00,0%,1025.857,17.992,3.115,,,,243.23,8.32,0.36239,-5914.55,5.9271899999999995,0.06,50.02,1685523.712,1448859.52,11972.704,281164.192,1823086.848,198,2.95,3.95,0.49
2022-01-27T17:30:00+10:00,0%,1025.857,17.992,2.959,,,,243.36,8.34,0.36296,-5918.78,5.930770000000001,0.06,50.01,1685523.84,1448859.52,11972.704,281164.672,1823087.36,300.1,2.95,3.08,0.49
2022-01-27T17:35:00+10:00,0%,1025.857,17.992,2.965,,,,243.46,8.34,0.36283,-5922.83,5.93387,0.06,50,1685523.84,1448859.52,11972.704,281165.152,1823087.872,300.45,2.95,2.86,0.35
2022-01-27T17:40:00+10:00,0%,1025.857,17.992,2.976,,,,243.47,8.35,0.36263999999999996,-5924.17,5.927,0.06,50.01,1685523.84,1448859.52,11972.704,281165.696,1823088.384,300.1,2.95,3.08,0.35
2022-01-27T17:45:00+10:00,0%,1025.857,17.992,2.911,,,,243.39,8.32,0.36246,-5915.99,5.92742,0.06,49.99,1685523.84,1448859.52,11972.704,281166.176,1823088.896,349.99,3.44,4.49,0.49
2022-01-27T17:50:00+10:00,0%,1025.857,17.992,2.916,,,,243.51,8.32,0.36231,-5922.05,5.934399999999999,0.06,50,1685523.84,1448859.52,11972.704,281166.656,1823089.408,349.99,2.95,4.49,0.49
2022-01-27T17:55:00+10:00,0%,1025.857,17.992,2.924,,,,243.57,8.34,0.35097,-5925.33,5.93516,0.06,49.99,1685523.968,1448859.52,11972.704,281167.136,1823089.92,349.99,2.95,3.08,0.35
2022-01-27T18:00:00+10:00,0%,1025.857,17.986,2.996,,,,243.56,8.34,0.36281,-5922.45,5.93452,0.06,49.99,1685523.968,1448859.52,11972.704,281167.648,1823090.432,280.7,2.95,2.5,0.68
2022-01-27T18:05:00+10:00,0%,1025.857,17.986,3.002,,,,241.85,13.9,0.44639999999999996,-9745.86,9.90911,0.05,49.98,1685523.968,1448859.52,11972.704,281168.16,1823090.816,204,2.95,2.5,0.68
2022-01-27T18:10:00+10:00,0%,1025.857,17.977,3.01,,,,241.87,17.06,0.72978,-12015.11,12.04093,0.06,49.97,1685524.096,1448859.52,11972.704,281168.928,1823091.584,204,4.98,9.5,0.75
2022-01-27T18:15:00+10:00,0%,1025.857,17.973,3.045,,,,241.93,8.52,0.37289,-6002.03,6.01356,0.06,50,1685524.096,1448859.52,11972.704,281169.92,1823092.608,280.72,4.98,34.4,0.75
2022-01-27T18:20:00+10:00,0%,1025.857,17.973,3.048,,,,241.81,8.84,0.35561000000000004,-6020.84,6.334350000000001,0.06,49.98,1685524.096,1448859.52,11972.704,281170.4,1823093.12,280.72,4.98,15,0.68
2022-01-27T18:25:00+10:00,0%,1025.857,17.966,2.42,,,,241.99,16.19,0.72204,-11565.26,11.324,0.07,49.96,1685524.224,1448859.52,11972.704,281170.944,1823093.632,280.72,13.41,24.65,0.75
2022-01-27T18:30:00+10:00,0%,1025.857,17.961,2.983,,,,241.83,8.26,0.36287,-5844.94,5.85897,0.06,50,1685524.224,1448859.52,11972.704,281171.904,1823094.656,346.99,20.7,39.17,0.8
2022-01-27T18:35:00+10:00,0%,1025.857,17.961,2.986,,,,241.77,8.26,0.36260000000000003,-5840.36,5.84805,0.06,50,1685524.224,1448859.52,11972.704,281172.384,1823095.168,300.1,23.82,51,0.8
2022-01-27T18:40:00+10:00,0%,1025.857,17.961,2.99,,,,241.54,8.26,0.36219999999999997,-5832.1,5.84456,0.06,50.01,1685524.352,1448859.52,11972.704,281172.864,1823095.68,300.1,37.97,47.06,0.8
2022-01-27T18:45:00+10:00,0%,1025.857,17.961,2.766,,,,241.42,8.28,0.36243000000000003,-5827.69,5.8391,0.06,50,1685524.352,1448859.52,11972.704,281173.344,1823096.064,300.1,87,72.83,0.88
2022-01-27T18:50:00+10:00,0%,1025.857,17.961,2.77,,,,241.39,8.26,0.36193000000000003,-5825.35,5.83776,0.06,50.01,1685524.352,1448859.52,11972.704,281173.856,1823096.448,300.1,50.68,86,0.88
2022-01-27T18:55:00+10:00,0%,1025.857,17.961,2.771,,,,241.38,8.25,0.3417,-5826.29,5.839689999999999,0.06,50.03,1685524.352,1448859.52,11972.704,281174.304,1823096.96,300.1,87,44.14,0.88
2022-01-27T19:00:00+10:00,0%,1025.857,17.955,2.834,,,,241.33,8.23,0.36186,-5823.62,5.835,0.06,50.03,1685524.352,1448859.52,11972.704,281174.784,1823097.472,300.1,20,24.64,0.75
2022-01-27T19:05:00+10:00,0%,1025.857,17.955,2.836,,,,241.12,8.22,0.36194,-5817.07,5.82809,0.06,50.01,1685524.48,1448859.52,11972.704,281175.328,1823097.984,280.72,14.98,13.43,0.68
2022-01-27T19:10:00+10:00,0%,1025.857,17.955,2.837,,,,241.61,8.24,0.36196,-5830.65,5.84133,0.06,50,1685524.48,1448859.52,11972.704,281175.776,1823098.496,204,5,14.22,0.68
2022-01-27T19:15:00+10:00,0%,1025.857,17.955,2.432,,,,241.45,8.23,0.36198,-5828.34,5.84454,0.06,50.01,1685524.48,1448859.52,11972.704,281176.288,1823099.008,204,8.86,15,0.75
2022-01-27T19:20:00+10:00,0%,1025.857,17.955,2.432,,,,241.6,8.26,0.36225,-5839.21,5.85226,0.06,50.01,1685524.48,1448859.52,11972.704,281176.704,1823099.52,197.59,5.73,16.68,0.75
2022-01-27T19:25:00+10:00,0%,1025.857,17.955,2.432,,,,241.8,8.26,0.36225999999999997,-5842.37,5.85681,0.06,50.01,1685524.608,1448859.52,11972.704,281177.216,1823099.904,197.59,5.73,18.12,0.75
2022-01-27T19:30:00+10:00,0%,1025.857,17.955,2.364,,,,241.72,8.26,0.36181,-5840.7,5.8531,0.06,50.01,1685524.608,1448859.52,11972.704,281177.728,1823100.416,197.59,5.73,21.13,0.75
2022-01-27T19:35:00+10:00,0%,1025.857,17.955,2.363,,,,241.74,8.26,0.36169999999999997,-5843.4,5.855689999999999,0.06,50.03,1685524.608,1448859.52,11972.704,281178.208,1823100.928,197.59,9.95,22.04,0.75
2022-01-27T19:40:00+10:00,0%,1025.857,17.955,2.362,,,,241.85,8.25,0.36163999999999996,-5849.52,5.86047,0.06,50.02,1685524.608,1448859.52,11972.704,281178.688,1823101.312,204,5,10.29,0.75
2022-01-27T19:45:00+10:00,0%,1025.859,17.964,2.355,,,,241.9,8.25,0.36139,-5850.36,5.85724,0.06,50.02,1685524.736,1448859.52,11972.704,281179.168,1823101.824,204,5,8.57,0.75
2022-01-27T19:50:00+10:00,0%,1025.859,17.964,2.351,,,,242.27,8.26,0.3619,-5867.26,5.879029999999999,0.06,50.02,1685524.736,1448859.52,11972.704,281179.648,1823102.336,197.59,5,9.37,0.75
2022-01-27T19:55:00+10:00,0%,1025.861,17.963,2.349,,,,242.38,8.28,0.35435,-5877.37,5.88975,0.06,50.02,1685524.736,1448859.52,11972.704,281180.16,1823102.848,197.59,4.97,4.49,0.68
2022-01-27T20:00:00+10:00,0%,1025.859,17.946,2.341,,,,242.24,8.28,0.36224,-5862.74,5.87699,0.06,50.01,1685524.736,1448859.52,11972.704,281180.672,1823103.36,204,1.95,2.29,0.49
2022-01-27T20:05:00+10:00,0%,1025.859,17.946,2.341,,,,242.35,8.27,0.36216000000000004,-5869.66,5.88188,0.06,50.01,1685524.864,1448859.52,11972.704,281181.12,1823103.872,204,2,2.29,0.49
2022-01-27T20:10:00+10:00,0%,1025.859,17.946,2.339,,,,242.39,8.26,0.36187,-5867.6,5.87944,0.06,50,1685524.864,1448859.52,11972.704,281181.632,1823104.384,197.59,2.95,2.78,0.49
2022-01-27T20:15:00+10:00,0%,1025.841,17.947,2.203,,,,242.68,8.27,0.36201,-5887.07,5.896859999999999,0.06,50.02,1685524.864,1448859.52,11972.704,281182.112,1823104.896,197.59,4.97,2.95,0.35
2022-01-27T20:20:00+10:00,0%,1025.841,17.947,2.199,,,,242.84,8.27,0.36191,-5890.51,5.89859,0.06,49.99,1685524.864,1448859.52,11972.704,281182.624,1823105.408,197.59,4.97,2.78,0.49
2022-01-27T20:25:00+10:00,0%,1025.841,17.947,2.197,,,,243.04,8.32,0.36202999999999996,-5900.18,5.91113,0.06,50.01,1685524.992,1448859.52,11972.704,281183.104,1823105.92,197.59,2.95,2.95,0.49
2022-01-27T20:30:00+10:00,0%,1025.861,17.956,2.127,,,,243.15,8.31,0.36286,-5909.52,5.91871,0.06,50.01,1685524.992,1448859.52,11972.704,281183.584,1823106.432,197.57,2,2.29,0.68
2022-01-27T20:35:00+10:00,0%,1025.861,17.956,2.124,,,,241.69,8.24,0.3618,-5841.84,5.84491,0.06,50.01,1685524.992,1448859.52,11972.704,281184.064,1823106.688,197.59,1.94,2,0.5
2022-01-27T20:40:00+10:00,0%,1025.861,17.956,2.12,,,,240.05,8.17,0.36083,-5760,5.77548,0.06,50,1685524.992,1448859.52,11972.704,281184.576,1823107.2,197.59,1.95,1.95,0.49
2022-01-27T20:45:00+10:00,0%,1025.861,17.956,2.116,,,,240.23,8.18,0.36117,-5760.83,5.77934,0.06,49.99,1685525.12,1448859.52,11972.704,281185.056,1823107.712,197.57,1.95,2,0.35
2022-01-27T20:50:00+10:00,0%,1025.863,17.956,2.109,,,,240.29,8.18,0.36125999999999997,-5768.7,5.77907,0.06,49.99,1685525.12,1448859.52,11972.704,281185.536,1823108.224,131.2,1.95,2,0.49
2022-01-27T20:55:00+10:00,0%,1025.866,17.954,2.09,,,,240.53,8.2,0.34268,-5784.45,5.792800000000001,0.06,50,1685525.12,1448859.52,11972.704,281185.984,1823108.736,118.73,1.49,2.29,0.5
2022-01-27T21:00:00+10:00,0%,1025.868,17.95,2.079,,,,240.82,8.22,0.36135,-5797.83,5.8059899999999995,0.06,49.98,1685525.12,1448859.52,11972.704,281186.496,1823109.248,119.15,1.94,1.95,0.35
2022-01-27T21:05:00+10:00,0%,1025.868,17.95,2.07,,,,240.23,8.18,0.36119999999999997,-5768.02,5.78151,0.06,49.98,1685525.12,1448859.52,11972.704,281186.976,1823109.632,300.1,1.95,2,0.68
2022-01-27T21:10:00+10:00,0%,1025.868,17.95,2.059,,,,240.14,8.18,0.36098,-5764.34,5.78042,0.06,50.01,1685525.248,1448859.52,11972.704,281187.456,1823110.144,280.7,1.95,1.98,0.68
2022-01-27T21:15:00+10:00,0%,1025.868,17.95,2.051,,,,240.11,8.19,0.36114999999999997,-5766.62,5.77522,0.06,50.01,1685525.248,1448859.52,11972.704,281187.936,1823110.656,280.7,1.95,2,0.68
2022-01-27T21:20:00+10:00,0%,1025.868,17.95,2.039,,,,240.42,8.18,0.3609,-5779.71,5.79315,0.06,50.02,1685525.248,1448859.52,11972.704,281188.416,1823111.168,197.57,1.95,2,0.68
2022-01-27T21:25:00+10:00,0%,1025.868,17.95,2.025,,,,240.62,8.19,0.36119,-5788.89,5.797680000000001,0.06,50.01,1685525.248,1448859.52,11972.704,281188.864,1823111.68,119.2,1.95,1.95,0.5
2022-01-27T21:30:00+10:00,0%,1025.868,17.949,2.015,,,,240.58,8.2,0.36113,-5783.29,5.79336,0.06,50,1685525.376,1448859.52,11972.704,281189.376,1823112.064,119.15,1.95,1.7,0.68
2022-01-27T21:35:00+10:00,0%,1025.868,17.949,1.999,,,,239.21,8.16,0.36088,-5721.32,5.73583,0.06,50.01,1685525.376,1448859.52,11972.704,281189.856,1823112.576,119.15,1.95,1.95,0.68
2022-01-27T21:40:00+10:00,0%,1025.868,17.949,1.988,,,,238.54,8.13,0.36101,-5688.65,5.7019899999999994,0.06,50,1685525.376,1448859.52,11972.704,281190.336,1823113.088,118.73,1.49,2,0.68
2022-01-27T21:45:00+10:00,0%,1025.868,17.949,1.975,,,,238.69,8.12,0.36124,-5693.55,5.70323,0.06,49.98,1685525.376,1448859.52,11972.704,281190.816,1823113.472,102.49,1.94,1.98,0.49
2022-01-27T21:50:00+10:00,0%,1025.87,17.948,1.964,,,,238.88,8.12,0.36097,-5702.9,5.71526,0.06,49.99,1685525.504,1448859.52,11972.704,281191.296,1823113.984,93.2,1.49,1.98,0.49
2022-01-27T21:55:00+10:00,0%,1025.878,17.947,1.939,,,,239,8.12,0.34146,-5715.34,5.7243900000000005,0.06,50,1685525.504,1448859.52,11972.704,281191.776,1823114.496,93.2,1.95,2,0.5
2022-01-27T22:00:00+10:00,0%,1025.877,17.927,1.894,,,,239.16,8.13,0.36145,-5720.82,5.73082,0.06,50,1685525.504,1448859.52,11972.704,281192.256,1823115.008,130.49,1.95,2,0.68
2022-01-27T22:05:00+10:00,0%,1025.877,17.927,1.881,,,,239.25,8.15,0.36135,-5728.06,5.73674,0.06,50.02,1685525.504,1448859.52,11972.704,281192.672,1823115.392,131.15,1.98,2,0.68
2022-01-27T22:10:00+10:00,0%,1025.877,17.927,1.869,,,,239.55,8.16,0.36143000000000003,-5740.39,5.753100000000001,0.06,50.02,1685525.632,1448859.52,11972.704,281193.184,1823115.904,119.2,1.98,2,0.68
2022-01-27T22:15:00+10:00,0%,1025.877,17.927,1.853,,,,239.74,8.15,0.36167,-5746.01,5.759270000000001,0.06,50.01,1685525.632,1448859.52,11972.704,281193.696,1823116.416,118.73,1.95,2,0.68
2022-01-27T22:20:00+10:00,0%,1025.877,17.927,1.841,,,,239.66,8.15,0.36121,-5747.69,5.75792,0.06,50.01,1685525.632,1448859.52,11972.704,281194.144,1823116.928,118.57,1.73,1.95,0.5
2022-01-27T22:25:00+10:00,0%,1025.877,17.927,1.828,,,,240.06,8.16,0.36131,-5760.42,5.7709399999999995,0.06,50,1685525.632,1448859.52,11972.704,281194.624,1823117.312,99.2,1.95,1.95,0.68
2022-01-27T22:30:00+10:00,0%,1025.877,17.927,1.814,,,,240.15,8.16,0.36139,-5762.45,5.76912,0.06,49.98,1685525.76,1448859.52,11972.704,281195.136,1823117.824,97.49,1.6,1.7,0.5
2022-01-27T22:35:00+10:00,0%,1025.877,17.927,1.801,,,,240.31,8.16,0.36156,-5772.4,5.7799,0.06,49.99,1685525.76,1448859.52,11972.704,281195.584,1823118.336,118.73,0.97,1,0.3
2022-01-27T22:40:00+10:00,0%,1025.877,17.927,1.785,,,,240.22,8.15,0.36156,-5766.26,5.77862,0.06,49.99,1685525.76,1448859.52,11972.704,281196.064,1823118.848,94.99,0.97,1.49,0.3
2022-01-27T22:45:00+10:00,0%,1025.859,17.929,1.77,,,,240.44,8.17,0.36174,-5780.12,5.79274,0.06,50.01,1685525.76,1448859.52,11972.704,281196.576,1823119.232,99.2,0.96,1,0.26
2022-01-27T22:50:00+10:00,0%,1025.86,17.929,1.69,,,,240.73,8.18,0.36155000000000004,-5788.95,5.800050000000001,0.06,50,1685525.888,1448859.52,11972.704,281197.024,1823119.744,93.15,0.97,1,0.26
2022-01-27T22:55:00+10:00,0%,1025.871,17.903,1.633,,,,240.54,8.17,0.35102,-5781,5.79129,0.06,49.99,1685525.888,1448859.52,11972.704,281197.504,1823120.256,90.73,0.97,1,0.3
2022-01-27T23:00:00+10:00,0%,1025.873,17.878,1.535,,,,240.39,8.19,0.36171,-5781.48,5.78943,0.06,50,1685525.888,1448859.52,11972.704,281197.984,1823120.768,93.2,0.97,1,0.26
2022-01-27T23:05:00+10:00,0%,1025.873,17.878,1.522,,,,240.72,8.17,0.36152999999999996,-5792.62,5.80604,0.06,50.01,1685525.888,1448859.52,11972.704,281198.464,1823121.28,91.48,0.97,1,0.26
2022-01-27T23:10:00+10:00,0%,1025.873,17.878,1.509,,,,240.6,8.17,0.36147,-5786.89,5.80176,0.06,50.01,1685525.888,1448859.52,11972.704,281198.976,1823121.792,91.21,0.97,1,0.26
2022-01-27T23:15:00+10:00,0%,1025.873,17.878,1.5,,,,240.72,8.17,0.3619,-5793.05,5.80689,0.06,50.01,1685526.016,1448859.52,11972.704,281199.424,1823122.304,87.68,0.97,1,0.26
2022-01-27T23:20:00+10:00,0%,1025.873,17.878,1.486,,,,240.87,8.18,0.36161,-5797.94,5.8095,0.06,50,1685526.016,1448859.52,11972.704,281199.936,1823122.688,87.8,0.97,1,0.26
2022-01-27T23:25:00+10:00,0%,1025.873,17.878,1.474,,,,240.8,8.18,0.36171,-5794.37,5.80699,0.06,50,1685526.016,1448859.52,11972.704,281200.384,1823123.072,84.19,0.97,1,0.26
2022-01-27T23:30:00+10:00,0%,1025.873,17.879,1.463,,,,240.84,8.19,0.36207999999999996,-5796.48,5.81106,0.06,50,1685526.016,1448859.52,11972.704,281200.896,1823123.584,90.73,0.97,1.49,0.35
2022-01-27T23:35:00+10:00,0%,1025.873,17.879,1.451,,,,240.98,8.19,0.36202,-5805.81,5.81342,0.06,50.01,1685526.144,1448859.52,11972.704,281201.376,1823124.096,88.59,0.97,1.49,0.3
2022-01-27T23:40:00+10:00,0%,1025.873,17.879,1.44,,,,241.17,8.19,0.36179,-5813.06,5.82692,0.06,50.01,1685526.144,1448859.52,11972.704,281201.888,1823124.608,88,0.97,1.49,0.3
2022-01-27T23:45:00+10:00,0%,1025.873,17.878,1.427,,,,241.46,8.2,0.36227,-5823.13,5.83868,0.06,50.02,1685526.144,1448859.52,11972.704,281202.304,1823125.12,83.15,0.97,1,0.26
2022-01-27T23:50:00+10:00,0%,1025.872,17.875,1.409,,,,241.52,8.2,0.36207999999999996,-5825.01,5.840310000000001,0.06,50.01,1685526.144,1448859.52,11972.704,281202.848,1823125.632,80.59,0.96,1,0.26
2022-01-27T23:55:00+10:00,0%,1025.88,17.857,1.311,,,,241.57,8.21,0.34548,-5833.34,5.84375,0.06,50.01,1685526.272,1448859.52,11972.704,281203.296,1823126.016,80.04,0.97,1,0.26
2022-01-28T00:00:00+10:00,0%,1025.868,17.771,1.156,,,,241.84,8.21,0.3625,-5845.79,5.85517,0.06,50.01,1685526.272,1448859.52,11972.704,281203.808,1823126.656,88.36,0.4,1,0.26
2022-01-28T00:05:00+10:00,0%,1025.868,17.771,1.148,,,,241.49,8.2,0.36219,-5824.65,5.83331,0.06,49.98,1685526.272,1448859.52,11972.704,281204.288,1823127.04,92.64,0.3,0.99,0.26
2022-01-28T00:10:00+10:00,0%,1025.868,17.771,1.14,,,,241.46,8.2,0.36238,-5827.65,5.843319999999999,0.06,50.01,1685526.272,1448859.52,11972.704,281204.768,1823127.552,93.2,0.25,0.95,0.26
2022-01-28T00:15:00+10:00,0%,1025.868,17.771,1.131,,,,241.6,8.2,0.36193000000000003,-5830.99,5.8394200000000005,0.06,50.01,1685526.4,1448859.52,11972.704,281205.248,1823128.064,93.15,0.25,0.95,0.03
2022-01-28T00:20:00+10:00,0%,1025.868,17.771,1.121,,,,241.53,8.2,0.36199000000000003,-5821.58,5.83983,0.06,50,1685526.4,1448859.52,11972.704,281205.728,1823128.448,91.21,0.25,0.95,0.03
2022-01-28T00:25:00+10:00,0%,1025.868,17.771,1.05,,,,241.4,8.19,0.36191,-5821.79,5.83103,0.06,50,1685526.4,1448859.52,11972.704,281206.208,1823128.96,91.21,0.25,0.81,0.26
2022-01-28T00:30:00+10:00,0%,1025.868,17.771,1.045,,,,241.58,8.21,0.36231,-5830.99,5.84585,0.06,50,1685526.4,1448859.52,11972.704,281206.72,1823129.472,91.21,0.5,1,0.26
2022-01-28T00:35:00+10:00,0%,1025.868,17.771,0.973,,,,241.85,8.21,0.36229,-5843.02,5.8564799999999995,0.06,50.01,1685526.528,1448859.52,11972.704,281207.2,1823129.984,91.21,0.5,1,0.26
2022-01-28T00:40:00+10:00,0%,1025.868,17.771,0.968,,,,241.84,8.21,0.36239,-5843.89,5.85555,0.06,49.99,1685526.528,1448859.52,11972.704,281207.648,1823130.368,90.61,0.4,1,0.26
2022-01-28T00:45:00+10:00,0%,1025.868,17.771,0.959,,,,241.92,8.21,0.36249000000000003,-5850.7,5.86088,0.06,49.99,1685526.528,1448859.52,11972.704,281208.192,1823131.008,90.73,0.4,1,0.26
2022-01-28T00:50:00+10:00,0%,1025.87,17.769,0.945,,,,241.98,8.23,0.36261,-5850.83,5.86328,0.06,50.01,1685526.528,1448859.52,11972.704,281208.672,1823131.392,90.61,0.5,1,0.26
2022-01-28T00:55:00+10:00,0%,1025.884,17.755,0.931,,,,242.02,8.21,0.35405000000000003,-5852.66,5.85776,0.06,50,1685526.656,1448859.52,11972.704,281209.12,1823131.904,90.22,0.4,1,0.26
2022-01-28T01:00:00+10:00,0%,1025.88,17.679,0.881,,,,241.92,8.21,0.36234,-5843.29,5.857819999999999,0.06,49.99,1685526.656,1448859.52,11972.704,281209.632,1823132.416,83.2,0.5,1,0.26
2022-01-28T01:05:00+10:00,0%,1025.879,17.685,0.742,,,,241.92,8.2,0.36221,-5847.35,5.85882,0.06,49.99,1685526.656,1448859.52,11972.704,281210.08,1823132.928,87.68,0.4,1,0.26
2022-01-28T01:10:00+10:00,0%,1025.881,17.68,0.736,,,,242.06,8.21,0.36233,-5853.55,5.86046,0.06,49.99,1685526.656,1448859.52,11972.704,281210.624,1823133.312,88.02,0.4,1,0.26
2022-01-28T01:15:00+10:00,0%,1025.88,17.68,0.729,,,,242.2,8.23,0.36244,-5860.09,5.871060000000001,0.06,50.01,1685526.656,1448859.52,11972.704,281211.104,1823133.824,83.2,0.4,1,0.26
